Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 24, 2019",9.13,9.13,8.6,8.81,187052,83222144
"Apr 23, 2019",9.44,9.64,8.94,9.13,319518,86195026
"Apr 22, 2019",9.48,9.97,9.21,9.44,329368,89107146
"Apr 21, 2019",9.03,9.69,9.01,9.48,204973,89511165
"Apr 20, 2019",9.02,9.14,8.88,9.03,134150,85213196
"Apr 19, 2019",9.19,9.22,8.8,9.02,162969,85125331
"Apr 18, 2019",9.02,9.42,8.97,9.19,154830,86772775
"Apr 17, 2019",8.96,9.12,8.68,9.02,156899,85097995
"Apr 16, 2019",8.65,9,8.59,8.96,145593,84541181
"Apr 15, 2019",8.92,9.42,8.57,8.65,315356,81598086
"Apr 14, 2019",8.64,9,8.56,8.92,60856.97,84139996
"Apr 13, 2019",8.59,8.77,8.39,8.64,101155,81534855
"Apr 12, 2019",8.09,8.78,7.9,8.59,189949,80997359
"Apr 11, 2019",8.88,8.93,8.02,8.09,221645,76286127
"Apr 10, 2019",8.89,9.25,8.77,8.88,79062.66,83708543
"Apr 09, 2019",9.41,9.44,8.7,8.9,233204,83879957
"Apr 08, 2019",9.07,9.42,8.81,9.41,222189,88764567
"Apr 07, 2019",8.59,9.16,8.58,9.07,264591,85524279
"Apr 06, 2019",8.44,8.78,8.3,8.6,105580,81095144
"Apr 05, 2019",8.19,8.54,8.12,8.44,100874,79501476
"Apr 04, 2019",7.98,8.65,7.87,8.25,174354,77752518
"Apr 03, 2019",8.29,9.03,7.78,7.97,470592,75126703
"Apr 02, 2019",7.6,8.45,7.5,8.28,522778,78047296
"Apr 01, 2019",6.99,7.79,6.93,7.6,285842,71560883
"Mar 31, 2019",7.1,7.25,6.81,6.99,232387,65880385
"Mar 30, 2019",6.76,7.48,6.76,7.1,116774,66841382
"Mar 29, 2019",6.9,7.08,6.72,6.77,174679,63789027
"Mar 28, 2019",6.95,7.29,6.8,6.9,309415,65012932
"Mar 27, 2019",6.23,6.95,6.18,6.95,388079,65392425
"Mar 26, 2019",6.11,6.23,5.99,6.23,64377.54,58623202
"Mar 25, 2019",6.26,6.35,6.01,6.14,80046.12,57794802
"Mar 24, 2019",6.21,6.27,6.12,6.26,33380.7,58957112
"Mar 23, 2019",6.16,6.33,6,6.24,171632,58695509
"Mar 22, 2019",6.18,6.31,6.18,6.21,52168,58434270
"Mar 21, 2019",6.47,6.6,6.14,6.18,78702.16,58193033
"Mar 20, 2019",6.43,6.5,6.33,6.46,56596.36,60819044
"Mar 19, 2019",6.53,6.53,6.37,6.44,95896.74,60607885
"Mar 18, 2019",6.51,6.69,6.47,6.53,107745,61405090
"Mar 17, 2019",6.58,6.62,6.38,6.51,101642,61184294
"Mar 16, 2019",6.6,6.82,6.56,6.56,53640.37,61733841
"Mar 15, 2019",6.44,6.63,6.44,6.61,42066.06,62195485
"Mar 14, 2019",6.5,6.58,6.41,6.47,85148.17,60875297
"Mar 13, 2019",6.5,6.75,6.39,6.53,115925,61391231
"Mar 12, 2019",6.56,6.56,6.29,6.49,145071,60991860
"Mar 11, 2019",6.57,6.62,6.38,6.55,95244.5,61593887
"Mar 10, 2019",6.6,6.61,6.25,6.54,92501.46,61435970
"Mar 09, 2019",6.19,6.64,6.1,6.59,152885,61894003
"Mar 08, 2019",6.33,6.34,6.14,6.2,72651.86,58217124
"Mar 07, 2019",6.29,6.39,6.19,6.33,42077.46,59474758
"Mar 06, 2019",6.15,6.35,6.11,6.32,76693.18,59375619
"Mar 05, 2019",5.9,6.37,5.86,6.16,137793,57822079
"Mar 04, 2019",6.09,6.15,5.71,5.9,59672.04,55385443
"Mar 03, 2019",5.86,6.13,5.81,6.1,82412.05,57303260
"Mar 02, 2019",6.17,6.24,5.6,5.85,357879,54961682
"Mar 01, 2019",6.31,6.37,6.17,6.19,56507.84,57276069
"Feb 28, 2019",6.3,6.43,6.22,6.32,40973.52,58471853
"Feb 27, 2019",6.5,6.58,6.17,6.3,80765.7,55052114
"Feb 26, 2019",6.61,6.66,6.3,6.49,149230,56777513
"Feb 25, 2019",6.5,6.71,6.5,6.65,74095.72,58131001
"Feb 24, 2019",6.91,7.5,6.44,6.52,227116,56998072
"Feb 23, 2019",6.8,6.99,6.62,6.91,32608.05,60402237
"Feb 22, 2019",6.48,7.11,6.44,6.81,189129,59529921
"Feb 21, 2019",6.89,6.97,6.4,6.49,155218,56739674
"Feb 20, 2019",6.37,7.13,6.31,6.89,261799,60242902
"Feb 19, 2019",6.28,6.49,6.15,6.38,91106,55782412
"Feb 18, 2019",6.05,6.46,6.01,6.27,123404,54822485
"Feb 17, 2019",6.03,6.1,5.96,6.03,79812.48,52748227
"Feb 16, 2019",5.95,6.13,5.94,6.03,31871.72,52749773
"Feb 15, 2019",5.99,6.12,5.93,5.94,38821.81,51969486
"Feb 14, 2019",6.06,6.18,5.97,5.98,59196.71,52331322
"Feb 13, 2019",6.07,6.17,5.96,6.07,61943.21,53051578
"Feb 12, 2019",6.23,6.23,5.98,6.03,70030.59,52766644
"Feb 11, 2019",6.38,6.38,6.1,6.21,70035.52,54347084
"Feb 10, 2019",6.16,6.54,6.01,6.38,113031,55809003
"Feb 09, 2019",6.13,6.35,5.97,6.16,144507,53829141
"Feb 08, 2019",5.83,6.37,5.78,6.13,175841,53612426
"Feb 07, 2019",5.99,6.08,5.73,5.83,112822,50988255
"Feb 06, 2019",6.05,6.05,5.75,6,216964,52489493
"Feb 05, 2019",5.87,6.2,5.65,6.03,292014,52702551
"Feb 04, 2019",5.89,6.02,5.78,5.91,87597.26,51702407
"Feb 03, 2019",6.09,6.15,5.87,5.87,61800.45,51297564
"Feb 02, 2019",5.86,6.38,5.86,6.14,184071,53658407
"Feb 01, 2019",5.93,6.05,5.55,5.89,165676,51510756
"Jan 31, 2019",6.04,6.25,5.76,5.91,165991,51657911
"Jan 30, 2019",5.82,6.39,5.79,6.01,280691,52557170
"Jan 29, 2019",5.81,6.3,5.59,5.84,338548,51109518
"Jan 28, 2019",6.68,6.68,5.48,5.75,774076,50314530
"Jan 27, 2019",6.79,7.24,6.45,6.67,331708,58333469
"Jan 26, 2019",7.01,7.04,6.73,6.75,160470,59006874
"Jan 25, 2019",7.52,7.52,6.91,7.01,342634,61277326
"Jan 24, 2019",7.85,7.85,7.56,7.59,222266,66416326
"Jan 23, 2019",8.65,8.7,7.59,7.84,604814,68569973
"Jan 22, 2019",7.54,8.86,7.42,8.69,2037174,75990913
"Jan 21, 2019",6.4,7.56,6.3,7.44,626483,65086418
"Jan 20, 2019",6.61,6.88,6.33,6.4,169671,55960521
"Jan 19, 2019",6.2,6.71,6.2,6.62,167939,57850267
"Jan 18, 2019",6.14,6.2,5.99,6.19,81961.26,54150236
"Jan 17, 2019",6.15,6.45,6.09,6.17,141416,53953967
"Jan 16, 2019",6,6.26,5.65,6.14,451324,53723372
"Jan 15, 2019",6.86,6.88,6.07,6.11,291796,53473919
"Jan 14, 2019",6.61,6.89,6.51,6.8,68181.98,59426889
"Jan 13, 2019",6.87,6.89,6.47,6.63,53227.6,57977723
"Jan 12, 2019",6.96,7,6.8,6.87,30383.21,60099814
"Jan 11, 2019",6.76,7.12,6.69,6.99,137431,61089951
"Jan 10, 2019",7.87,7.93,6.73,6.76,181050,59089311
"Jan 09, 2019",7.6,8.09,7.38,7.87,442072,68781160
"Jan 08, 2019",7.68,7.77,7.47,7.58,117350,66310267
"Jan 07, 2019",7.95,7.98,7.43,7.67,267253,67097796
"Jan 06, 2019",7.56,8.3,7.48,7.91,292941,69206420
"Jan 05, 2019",7.96,8.17,7.44,7.57,230560,66199901
"Jan 04, 2019",8.09,8.16,7.8,8.03,211662,70241019
"Jan 03, 2019",8.67,8.68,8.06,8.09,89486.96,70729943
"Jan 02, 2019",8.35,8.73,8.27,8.66,186001,75772862
"Jan 01, 2019",7.8,8.41,7.73,8.37,565695,73223439
"Dec 31, 2018",9.19,9.19,8.32,8.32,184056,72743873
"Dec 30, 2018",9.12,9.29,8.93,9.16,187613,80085030
"Dec 29, 2018",9.49,9.97,9.11,9.12,198200,79748812
"Dec 28, 2018",8.76,9.58,8.5,9.42,181549,82357183
"Dec 27, 2018",8.92,9.88,8.57,8.71,486014,76181366
"Dec 26, 2018",8.86,9.1,8.58,8.88,171632,77664246
"Dec 25, 2018",10.02,10.02,8.62,8.85,236185,77370693
"Dec 24, 2018",9.81,10.63,9.65,10,425712,87430198
"Dec 23, 2018",9.29,10.59,8.97,9.81,836507,85795471
"Dec 22, 2018",9.58,9.63,8.67,9.27,513053,81108552
"Dec 21, 2018",10.4,10.4,9.25,9.56,654136,83627755
"Dec 20, 2018",9.21,10.8,9.19,10.46,1228769,91482309
"Dec 19, 2018",9.87,10.22,9.11,9.22,1284513,80633764
"Dec 18, 2018",10.54,10.87,9.19,9.93,1278329,86827340
"Dec 17, 2018",8.95,10.81,8.95,10.53,3523736,92123794
"Dec 16, 2018",7.08,9.25,7.06,8.88,1431373,77644685
"Dec 15, 2018",7.37,8.14,7.04,7.08,841151,61905471
"Dec 14, 2018",7.65,8.52,6.99,7.44,2127939,65029469
"Dec 13, 2018",8.9,8.95,7.27,7.76,1674001,67843428
"Dec 12, 2018",9.54,9.88,8.76,8.92,1304290,78000074
"Dec 11, 2018",12.58,12.77,8.29,9.58,4976196,83790051
"Dec 10, 2018",13.58,14.36,11.76,12.55,3696904,109786017
"Dec 09, 2018",14.01,14.66,12.75,13.56,1596998,118582336
"Dec 08, 2018",11.82,15.03,11.64,14.05,3749512,122848497
"Dec 07, 2018",13,14.25,10.84,11.83,4087884,103422632
"Dec 06, 2018",16.08,18.57,13.25,13.28,10405197,116100459
"Dec 05, 2018",13.44,16.66,13.4,16.04,6740240,140306980
"Dec 04, 2018",11.81,14.16,11.81,13.41,3561942,117261588
"Dec 03, 2018",11.43,13.52,10.29,11.82,2354828,103362875
"Dec 02, 2018",12.15,12.6,11.16,11.41,954144,99738191
"Dec 01, 2018",11.65,13.16,11.57,12.12,2575768,106006810
"Nov 30, 2018",11.23,11.93,10.37,11.76,1687223,102870258
"Nov 29, 2018",10.09,11.39,9.91,11.19,1609292,97881271
"Nov 28, 2018",8.66,10.5,7.43,10.08,3075840,88181236
"Nov 27, 2018",9.35,9.55,7.44,8.69,2565270,76020734
"Nov 26, 2018",9.64,12.11,9.21,9.21,4335070,80499014
"Nov 25, 2018",8.89,10.02,8.17,9.61,2550980,83998716
"Nov 24, 2018",8.8,9.62,8.07,8.78,1798240,76778935
"Nov 23, 2018",8.62,9.53,7.85,8.7,3720640,76059125
"Nov 22, 2018",8.62,9.26,8.16,8.66,1893580,75762054
"Nov 21, 2018",8.2,9.47,7.74,8.61,2307600,75315792
"Nov 20, 2018",6.58,8.51,5.8,8.21,3227410,71786094
"Nov 19, 2018",8.46,8.79,6.36,6.6,4517220,57704381
"Nov 18, 2018",6.2,9.07,6,8.54,3923670,74644780
"Nov 17, 2018",6.27,6.3,5.4,6.12,1325360,53549670
"Nov 16, 2018",4.87,6.38,4.85,6.15,2648950,53795932
"Nov 15, 2018",4.3,4.93,4.26,4.87,1628640,42545796
"Nov 14, 2018",4.91,4.93,3.78,4.25,559953,37168083
"Nov 13, 2018",4.21,5.01,4.19,4.96,493403,43366524
"Nov 12, 2018",4.38,4.47,4.18,4.23,129556,36997203
"Nov 11, 2018",4.45,4.48,4.31,4.35,36751.2,38047927
"Nov 10, 2018",4.37,4.51,4.33,4.45,47527.9,38931707
"Nov 09, 2018",4.53,4.57,4.33,4.34,51664.2,37965723
"Nov 08, 2018",4.59,4.71,4.51,4.53,50007.9,39614263
"Nov 07, 2018",4.74,4.85,4.57,4.61,110115,40298917
"Nov 06, 2018",4.52,4.82,4.47,4.74,181040,41054931
"Nov 05, 2018",4.6,4.65,4.5,4.5,57524.4,39389514
"Nov 04, 2018",4.58,4.62,4.43,4.59,105499,40140018
"Nov 03, 2018",4.61,4.64,4.51,4.55,76022.4,39761705
"Nov 02, 2018",4.68,4.71,4.54,4.6,125476,40257377
"Nov 01, 2018",4.53,4.78,4.51,4.68,194065,40921043
"Oct 31, 2018",4.74,4.76,4.48,4.53,175490,39598696
"Oct 30, 2018",4.52,4.74,4.46,4.74,99453,41415142
"Oct 29, 2018",4.85,4.94,4.48,4.52,233342,39563454
"Oct 28, 2018",4.75,4.91,4.69,4.87,145600,42602726
"Oct 27, 2018",4.68,4.82,4.54,4.72,114951,41301018
"Oct 26, 2018",4.66,4.86,4.65,4.72,138890,41283003
"Oct 25, 2018",4.41,4.83,4.37,4.67,400810,40834817
"Oct 24, 2018",4.28,4.46,4.23,4.44,204783,38790387
"Oct 23, 2018",4.49,4.55,4.17,4.3,91249.6,37566072
"Oct 22, 2018",4.23,4.5,4.19,4.47,84373.9,39078275
"Oct 21, 2018",4.16,4.57,4.16,4.24,198101,37038131
"Oct 20, 2018",4.13,4.23,4.09,4.16,38124.4,36411719
"Oct 19, 2018",4.29,4.29,4.05,4.13,100641,36106952
"Oct 18, 2018",4.18,4.23,4.04,4.15,91215.4,36250984
"Oct 17, 2018",4.17,4.25,4.14,4.16,18838.6,36363446
"Oct 16, 2018",4.21,4.3,4.13,4.16,55203.1,36364583
"Oct 15, 2018",3.98,4.66,3.93,4.24,66109,37051511
"Oct 14, 2018",3.98,4.11,3.94,3.97,51889.6,34736769
"Oct 13, 2018",4.01,4.04,3.94,3.99,43636.4,34852030
"Oct 12, 2018",3.96,4.28,3.92,4.01,128174,35037164
"Oct 11, 2018",4.59,4.59,3.95,3.95,157269,34541754
"Oct 10, 2018",4.27,4.61,4.27,4.61,134729,40308536
"Oct 09, 2018",4.7,4.71,4.18,4.35,147701,38030612
"Oct 08, 2018",4.5,4.74,4.48,4.69,54661.5,40987419
"Oct 07, 2018",4.68,4.69,4.47,4.51,89977.1,39429566
"Oct 06, 2018",4.78,4.87,4.52,4.66,150112,40778586
"Oct 05, 2018",4.95,4.97,4.73,4.77,131766,41728216
"Oct 04, 2018",4.94,5.07,4.89,4.89,34139.4,42780602
"Oct 03, 2018",5.11,5.11,4.88,4.91,62043.9,42914139
"Oct 02, 2018",5.1,5.28,5.04,5.12,84006.9,44742390
"Oct 01, 2018",5.13,5.28,5.01,5.09,62929.8,44549036
"Sep 30, 2018",5.1,5.24,4.99,5.15,61312.2,45018561
"Sep 29, 2018",5.07,5.11,4.91,5.1,47493,44576496
"Sep 28, 2018",5.11,5.3,5,5.07,105856,44350522
"Sep 27, 2018",5.06,5.28,4.9,5.12,178420,44755596
"Sep 26, 2018",4.94,5.24,4.89,5.05,87318.1,44168712
"Sep 25, 2018",5.1,5.1,4.66,4.98,225024,43548072
"Sep 24, 2018",5.24,5.33,5.06,5.1,90497.5,44643483
"Sep 23, 2018",5.37,5.42,5.22,5.25,125594,45876805
"Sep 22, 2018",5.29,5.44,5.14,5.4,214720,47261067
"Sep 21, 2018",4.73,5.39,4.7,5.29,328131,46258179
"Sep 20, 2018",4.54,4.75,4.4,4.75,120913,41521569
"Sep 19, 2018",4.27,4.9,4.27,4.54,170678,39722002
"Sep 18, 2018",4.4,4.49,4.12,4.26,38505.4,37283693
"Sep 17, 2018",4.77,4.88,4.35,4.4,28655.1,38496814
"Sep 16, 2018",4.78,4.84,4.53,4.76,67510.8,41605173
"Sep 15, 2018",4.63,4.9,4.51,4.76,82334.3,41644176
"Sep 14, 2018",4.88,5.03,4.44,4.63,144635,40476442
"Sep 13, 2018",4.51,4.98,4.5,4.88,133644,42716588
"Sep 12, 2018",4.57,4.64,4.15,4.51,181588,39402894
"Sep 11, 2018",4.21,4.69,4,4.58,374324,40071631
"Sep 10, 2018",4.78,4.87,3.94,4.22,339425,36862004
"Sep 09, 2018",4.81,4.97,4.6,4.78,108009,41805435
"Sep 08, 2018",5.16,5.24,4.76,4.82,63837.2,42116324
"Sep 07, 2018",5.34,5.39,4.95,5.15,159252,45053016
"Sep 06, 2018",5.21,5.41,5,5.37,213046,46924031
"Sep 05, 2018",6.84,7.02,5.25,5.25,528258,45952538
"Sep 04, 2018",6.51,7.06,6.45,6.96,230146,60857515
"Sep 03, 2018",6.51,6.8,6.1,6.51,266174,56933063
"Sep 02, 2018",6.57,6.63,5.99,6.44,235604,56324404
"Sep 01, 2018",5.84,6.58,5.82,6.57,243471,57421914
"Aug 31, 2018",5.79,5.85,5.63,5.83,56615.7,51010880
"Aug 30, 2018",5.98,6.03,5.5,5.78,90382.2,50580708
"Aug 29, 2018",6.23,6.23,5.77,6,178978,52460293
"Aug 28, 2018",5.53,6.34,5.33,6.19,301753,54133143
"Aug 27, 2018",5.35,5.54,5.13,5.54,86936.2,48434922
"Aug 26, 2018",5.43,5.45,5.02,5.35,107822,46786820
"Aug 25, 2018",5.11,5.62,5.11,5.43,125737,47449000
"Aug 24, 2018",4.79,5.22,4.7,5.12,173576,44809378
"Aug 23, 2018",4.73,4.84,4.68,4.79,142978,41881868
"Aug 22, 2018",5.05,5.46,4.69,4.75,245839,41522881
"Aug 21, 2018",5.22,5.45,4.94,5.09,652666,44485722
"Aug 20, 2018",6,6.21,5.43,5.43,134434,47477334
"Aug 19, 2018",5.98,6.17,5.57,6.01,260578,52566808
"Aug 18, 2018",5.62,6.25,5.31,5.97,434763,52227848
"Aug 17, 2018",5.12,5.69,5.09,5.63,518664,49264045
"Aug 16, 2018",4.43,5.43,4.2,5.14,636803,44966353
"Aug 15, 2018",4.68,4.84,4.43,4.43,125189,38755931
"Aug 14, 2018",4.34,4.79,4.06,4.73,452164,41388207
"Aug 13, 2018",5.42,5.71,4.15,4.41,731653,38597732
"Aug 12, 2018",5.84,5.84,5.17,5.43,426461,47458707
"Aug 11, 2018",5.91,6.01,5.54,5.88,156997,51397938
"Aug 10, 2018",6.42,6.51,5.81,5.91,88786.2,51706815
"Aug 09, 2018",6.08,6.61,5.96,6.42,81378.8,56174600
"Aug 08, 2018",6.76,6.76,5.92,6.07,128889,53055047
"Aug 07, 2018",6.81,7.34,6.73,6.73,109743,58844917
"Aug 06, 2018",6.88,7.24,6.67,6.8,81594,59429877
"Aug 05, 2018",6.88,6.95,6.69,6.87,62511.3,60104037
"Aug 04, 2018",7.47,7.6,6.79,6.88,143867,60177058
"Aug 03, 2018",7.64,7.85,7.05,7.46,207720,65244320
"Aug 02, 2018",7.95,8.21,7.13,7.63,569951,66708950
"Aug 01, 2018",8.34,8.45,7.66,7.94,161072,69448091
"Jul 31, 2018",9.42,9.5,7.99,8.33,702634,72852384
"Jul 30, 2018",9.53,9.88,8.65,9.42,564891,82375625
"Jul 29, 2018",9.27,10.2,8.91,9.53,585614,83315199
"Jul 28, 2018",8.97,9.25,8.75,9.17,115239,80226167
"Jul 27, 2018",8.74,9.33,8.31,8.96,416141,78325156
"Jul 26, 2018",9.8,9.83,8.59,8.74,571138,76469183
"Jul 25, 2018",8.78,10.75,8.69,9.77,1591360,85472703
"Jul 24, 2018",9.9,9.91,8.65,8.96,2317060,78333289
"Jul 23, 2018",9.61,10.38,9.59,9.89,378762,86467458
"Jul 22, 2018",9.87,10.46,9.56,9.67,297440,84595657
"Jul 21, 2018",9.59,10.12,9.32,9.85,481711,86096579
"Jul 20, 2018",11.4,11.78,9.25,9.6,1627250,83989796
"Jul 19, 2018",12.06,12.34,10.81,11.39,661861,99619829
"Jul 18, 2018",12.19,12.66,11.92,12.07,259078,105538514
"Jul 17, 2018",11.16,12.26,10.68,12.19,162784,106643895
"Jul 16, 2018",10.65,11.46,10.38,11.19,162487,97857691
"Jul 15, 2018",10.47,10.75,10.23,10.64,60034.3,93069748
"Jul 14, 2018",10.35,10.8,10.25,10.47,66409.2,91562092
"Jul 13, 2018",10.16,10.54,9.77,10.37,113078,90729559
"Jul 12, 2018",10.6,10.8,9.75,10.1,107111,88353515
"Jul 11, 2018",10.91,11.35,10.46,10.6,158576,92679716
"Jul 10, 2018",11.88,11.88,10.76,10.91,169166,95445792
"Jul 09, 2018",11.39,12.22,11.39,11.93,151131,104319447
"Jul 08, 2018",11.6,11.9,11.14,11.39,190470,99637320
"Jul 07, 2018",10.38,11.66,10.14,11.53,540436,100846767
"Jul 06, 2018",10.78,10.81,9.64,10.28,195718,89926758
"Jul 05, 2018",11.03,11.16,10.4,10.78,145267,94293188
"Jul 04, 2018",10.23,11.49,10,10.93,136664,95596208
"Jul 03, 2018",10.53,10.87,10.22,10.22,178669,89393307
"Jul 02, 2018",9.19,10.82,8.91,10.57,301242,92411242
"Jul 01, 2018",8.9,9.23,8.76,9.01,71433.4,78763811
"Jun 30, 2018",8.61,9.28,8.51,8.98,143983,78488690
"Jun 29, 2018",8.41,8.9,7.69,8.53,341919,74566774
"Jun 28, 2018",9.15,9.28,8.39,8.41,91403.7,73558376
"Jun 27, 2018",9.08,9.34,8.89,9.2,118073,80446018
"Jun 26, 2018",9.56,9.65,9.05,9.13,95787.4,79821968
"Jun 25, 2018",9.78,10.19,9.33,9.56,168495,83630810
"Jun 24, 2018",10.3,10.38,8.31,9.81,710062,85762166
"Jun 23, 2018",10.37,10.8,10.14,10.3,135868,90066680
"Jun 22, 2018",11.88,11.93,10.13,10.36,210208,90612374
"Jun 21, 2018",11.84,12.45,11.68,11.89,289231,104007247
"Jun 20, 2018",12.33,12.35,11.37,11.84,187510,103521894
"Jun 19, 2018",11.72,12.49,11.56,12.35,306820,108010755
"Jun 18, 2018",10.97,11.92,10.5,11.72,723922,102527576
"Jun 17, 2018",10.72,11.03,10.41,10.93,60507.1,95608451
"Jun 16, 2018",10.73,10.88,10.19,10.62,108537,92914960
"Jun 15, 2018",10.88,11.18,10.53,10.65,121979,93167693
"Jun 14, 2018",9.23,10.89,9.02,10.89,463257,95265643
"Jun 13, 2018",11.1,11.61,8.81,9.23,983413,80719653
"Jun 12, 2018",12.44,12.49,10.92,11.08,598134,96906224
"Jun 11, 2018",12.93,13.05,11.87,12.48,578883,109096896
"Jun 10, 2018",15.09,15.28,10.95,12.64,1806040,110574819
"Jun 09, 2018",15.22,15.42,14.9,15.02,220974,131338314
"Jun 08, 2018",16.03,16.15,14.37,15.23,551625,133157296
"Jun 07, 2018",16.56,16.73,15.88,16.03,354928,140175240
"Jun 06, 2018",16.5,17.61,15.89,16.56,437301,144775164
"Jun 05, 2018",16.34,16.51,15.38,16.49,220960,144244336
"Jun 04, 2018",16.69,17.83,16.24,16.33,757970,142847743
"Jun 03, 2018",16.19,17.31,16.04,16.69,1164190,145966247
"Jun 02, 2018",15.75,16.58,15.59,16.11,587990,140840742
"Jun 01, 2018",15.49,15.96,15.38,15.76,950540,137797447
"May 31, 2018",15.49,16.04,15.31,15.48,1999850,135346195
"May 30, 2018",15.35,15.91,15,15.49,2000980,135465128
"May 29, 2018",14.59,15.61,13.41,15.29,2432970,133675006
"May 28, 2018",16.59,16.81,14.59,14.61,2040920,127725713
"May 27, 2018",16.84,16.99,16.33,16.59,1365270,145073372
"May 26, 2018",16.82,17.8,16.54,16.83,1789810,147165200
"May 25, 2018",17.4,17.9,16.49,16.81,1441500,146971059
"May 24, 2018",16.78,18.09,16.16,17.37,2234130,151918163
"May 23, 2018",19.22,19.45,15.99,16.91,4055440,147919902
"May 22, 2018",21.37,21.51,19.12,19.28,1599620,168595072
"May 21, 2018",17.93,21.73,17.67,21.28,1476720,186061665
"May 20, 2018",17.98,18.52,15.4,17.67,1881740,154551313
"May 19, 2018",15.42,18.59,14.61,17.96,1096170,157100510
"May 18, 2018",17.28,17.87,15.26,16.36,1230630,143030516
"May 17, 2018",18.34,18.61,16.91,17.58,1004210,153740642
"May 16, 2018",18.55,19.41,17.53,18.44,1426380,161282418
"May 15, 2018",20.98,20.98,18.33,18.48,1084220,161633097
"May 14, 2018",20.59,21.23,18.38,21,1204360,183603416
"May 13, 2018",18.28,20.83,18.12,20.41,888106,178470042
"May 12, 2018",19.28,19.78,17.79,18.35,1079100,160463877
"May 11, 2018",21.61,22.01,19.02,19.15,1844890,167445966
"May 10, 2018",21.78,22.37,20.08,21.53,1859750,188277674
"May 09, 2018",22.08,22.5,20.93,21.78,2362650,190438588
"May 08, 2018",23.34,23.53,21.75,22.2,1890490,194175370
"May 07, 2018",23.48,23.84,20.7,23.5,2266160,205544877
"May 06, 2018",26.14,26.73,23.41,23.55,1943220,205941905
"May 05, 2018",27.45,28.33,24.88,26,2535930,227386644
"May 04, 2018",29.59,29.59,27.2,27.51,2255300,240558517
"May 03, 2018",28.63,29.78,27.91,29.28,2478740,256096814
"May 02, 2018",28.16,29.7,27.1,28.74,1396710,251341228
"May 01, 2018",29.11,29.19,26.02,28.75,2200860,251389326
"Apr 30, 2018",29.12,30.15,28.01,28.29,2268060,247406806
"Apr 29, 2018",29.25,30.68,28.04,29.38,2478020,256962579
"Apr 28, 2018",28.12,30.47,27.32,28.78,2493610,251642934
"Apr 27, 2018",28.45,30.42,27.95,28.98,3043650,253455793
"Apr 26, 2018",28.03,29.4,26.48,28.74,3098230,251356969
"Apr 25, 2018",30.33,31.52,27.4,27.53,4356480,240766650
"Apr 24, 2018",30.14,31.32,29.9,30.78,3512220,269141008
