Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 12, 2018",0.003816,0.004704,0.003761,0.003892,106.97,266839
"Aug 11, 2018",0.004657,0.004662,0.003718,0.003827,66.32,262286
"Aug 10, 2018",0.004051,0.004664,0.003807,0.004661,103.3,319308
"Aug 09, 2018",0.004021,0.004177,0.003986,0.004056,74.32,277740
"Aug 08, 2018",0.004574,0.004818,0.003627,0.004012,600.92,274628
"Aug 07, 2018",0.004233,0.004616,0.004021,0.004569,408.54,312632
"Aug 06, 2018",0.004231,0.005519,0.004014,0.004234,758.63,289649
"Aug 05, 2018",0.004419,0.004535,0.004216,0.004226,260.43,288966
"Aug 04, 2018",0.004973,0.005014,0.004401,0.004417,310.59,301924
"Aug 03, 2018",0.005128,0.005128,0.004917,0.004966,92.09,339322
"Aug 02, 2018",0.005405,0.005448,0.00512,0.005129,182.71,350331
"Aug 01, 2018",0.0055,0.005503,0.005241,0.005402,242.24,368856
"Jul 31, 2018",0.005806,0.005806,0.005441,0.005495,184.96,375097
"Jul 30, 2018",0.005836,0.006079,0.005592,0.005817,478.97,396877
"Jul 29, 2018",0.006082,0.006122,0.005802,0.005832,154.37,397803
"Jul 28, 2018",0.005883,0.006742,0.005883,0.006058,461.56,413048
"Jul 27, 2018",0.00477,0.007774,0.004729,0.005871,3204.3,400209
"Jul 26, 2018",0.004821,0.005473,0.004725,0.004772,163.68,325168
"Jul 25, 2018",0.004718,0.006171,0.0046,0.004823,240.27,328494
"Jul 24, 2018",0.004707,0.005484,0.004571,0.004807,913.09,327269
"Jul 23, 2018",0.004585,0.004809,0.004575,0.0047,283.86,319902
"Jul 22, 2018",0.004664,0.004957,0.004572,0.004591,132.28,312323
"Jul 21, 2018",0.004767,0.005352,0.004561,0.004665,260.96,317285
"Jul 20, 2018",0.004932,0.005093,0.00474,0.004768,175.85,324203
"Jul 19, 2018",0.005161,0.005438,0.004913,0.004928,328.41,334921
"Jul 18, 2018",0.005274,0.005786,0.005093,0.005163,1983.63,350757
"Jul 17, 2018",0.004982,0.005672,0.004807,0.005276,201.89,358342
